Rating,Reviews,Size,Installs,Price,Title_Length,Is_Pro_App,Days_Since_Update,Reviews_Log,Installs_Log,Category_Encoded,Interaction_Rate,Primary_Genre_Encoded,Genres,Category,Type,Content Rating,Last Updated,Primary_Genre
4.6,117,13000000.0,10000,0.0,9,0,260,4.770684624465665,9.210440366976517,4.192213701624147,0.011698830116988301,4.2970916410503435,Education,FAMILY,Free,Everyone,2017-11-21,Education
4.0,177,2800000.0,10000,0.0,10,0,1192,5.181783550292085,9.210440366976517,4.066075396002147,0.017698230176982303,4.066075396002147,Tools,TOOLS,Free,Everyone,2015-05-04,Tools
3.6,188,9900000.0,10000,0.0,19,0,818,5.241747015059643,9.210440366976517,4.142713325169076,0.0187981201879812,4.142713325169076,News & Magazines,NEWS_AND_MAGAZINES,Free,Everyone,2016-05-12,News & Magazines
4.0,22,2500000.0,10000,0.0,19,0,701,3.1354942159291497,9.210440366976517,4.112145299976634,0.0021997800219978004,4.112635782222125,Lifestyle,LIFESTYLE,Free,Everyone,2016-09-06,Lifestyle
4.5,19,5400000.0,5000,0.0,50,0,36,2.995732273553991,8.517393171418904,4.192213701624147,0.003799240151969606,4.2970916410503435,Education,FAMILY,Free,Everyone,2018-07-03,Education
4.191757420456972,0,14000000.0,100,0.0,13,0,238,0.0,4.61512051684126,4.14544764132988,0.0,4.14544764132988,Business,BUSINESS,Free,Everyone,2017-12-13,Business
2.9,45,1300000.0,5000,0.0,10,0,1101,3.828641396489095,8.517393171418904,4.192213701624147,0.008998200359928014,4.2970916410503435,Education,FAMILY,Free,Everyone,2015-08-03,Education
4.2,25,2500000.0,1000,0.0,20,0,320,3.258096538021482,6.90875477931522,4.066075396002147,0.024975024975024976,4.066075396002147,Tools,TOOLS,Free,Everyone,2017-09-22,Tools
4.5,23,283000.0,5000,0.0,12,0,19,3.1780538303479458,8.517393171418904,4.066075396002147,0.004599080183963208,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-07-20,Tools
4.191757420456972,5,2300000.0,1000,0.0,22,1,41,1.791759469228055,6.90875477931522,4.066075396002147,0.004995004995004995,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-06-28,Tools
4.6,513,1600000.0,10000,0.0,22,0,751,6.2422232654551655,9.210440366976517,4.192213701624147,0.051294870512948704,4.2970916410503435,Education,FAMILY,Free,Everyone,2016-07-18,Education
4.7,11018,25000000.0,500000,0.0,5,0,14,9.307376334487778,13.122365377402328,4.066075396002147,0.022035955928088144,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-07-25,Tools
4.2,676,5400000.0,100000,0.0,35,0,8,6.517671272912275,11.51293546492023,4.066075396002147,0.006759932400675993,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-07-31,Tools
4.7,3,1500000.0,1000,2.99,20,0,512,1.3862943611198906,6.90875477931522,4.192213701624147,0.002997002997002997,4.2970916410503435,Education,FAMILY,Paid,Everyone,2017-03-14,Education
4.7,3,5300000.0,10,2.99,48,0,73,1.3862943611198906,2.3978952727983707,4.066075396002147,0.2727272727272727,4.066075396002147,Tools,TOOLS,Paid,Everyone,2018-05-27,Tools
3.9,478,2000000.0,100000,0.0,30,0,695,6.171700597410915,11.51293546492023,4.066075396002147,0.004779952200477995,4.066075396002147,Tools,TOOLS,Free,Everyone,2016-09-12,Tools
4.7,55,5400000.0,10000,0.0,48,0,36,4.02535169073515,9.210440366976517,4.192213701624147,0.005499450054994501,4.2970916410503435,Education,FAMILY,Free,Everyone,2018-07-03,Education
3.7,88,41000000.0,10000,0.0,13,0,1074,4.48863636973214,9.210440366976517,4.192213701624147,0.008799120087991202,4.2970916410503435,Education,FAMILY,Free,Everyone,2015-08-30,Education
4.8,21,5400000.0,5000,0.0,47,0,36,3.091042453358316,8.517393171418904,4.192213701624147,0.004199160167966407,4.2970916410503435,Education,FAMILY,Free,Everyone,2018-07-03,Education
4.0,138,2400000.0,10000,0.0,18,0,1457,4.9344739331306915,9.210440366976517,4.163601260483104,0.013798620137986202,4.163695071667426,Communication,COMMUNICATION,Free,Everyone,2014-08-12,Communication
4.6,87,5400000.0,10000,0.0,43,0,36,4.477336814478207,9.210440366976517,4.192213701624147,0.0086991300869913,4.2970916410503435,Education,FAMILY,Free,Everyone,2018-07-03,Education
4.4,105,9000000.0,10000,0.0,29,0,869,4.663439094112067,9.210440366976517,4.192213701624147,0.010498950104989501,4.2970916410503435,Education,FAMILY,Free,Everyone,2016-03-22,Education
4.3,13166,25000000.0,1000000,0.0,12,0,63,9.485468978356344,13.815511557963774,4.142713325169076,0.013165986834013165,4.142713325169076,News & Magazines,NEWS_AND_MAGAZINES,Free,Everyone 10+,2018-06-06,News & Magazines
4.7,7,1200000.0,100,9.99,30,0,1741,2.0794415416798357,4.61512051684126,4.192213701624147,0.06930693069306931,4.2970916410503435,Education,FAMILY,Paid,Everyone,2013-11-01,Education
3.6,5,45000000.0,500,1.49,25,0,341,1.791759469228055,6.2166061010848646,4.307288466315418,0.00998003992015968,4.307288466315418,Personalization,PERSONALIZATION,Paid,Everyone,2017-09-01,Personalization
4.4,29,5300000.0,5000,0.0,48,0,36,3.4011973816621555,8.517393171418904,4.192213701624147,0.0057988402319536095,4.2970916410503435,Education,FAMILY,Free,Everyone,2018-07-03,Education
4.6,70,3200000.0,1000,0.0,18,0,201,4.2626798770413155,6.90875477931522,4.066075396002147,0.06993006993006994,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-01-19,Tools
2.9,10,73000000.0,100,4.99,16,0,470,2.3978952727983707,4.61512051684126,4.192213701624147,0.09900990099009901,4.1163019355724355,Educational,FAMILY,Paid,Everyone,2017-04-25,Educational
4.191757420456972,0,11000000.0,5,0.99,24,0,724,0.0,1.791759469228055,4.307288466315418,0.0,4.307288466315418,Personalization,PERSONALIZATION,Paid,Everyone,2016-08-14,Personalization
4.5,242,5400000.0,50000,0.0,49,0,36,5.493061443340548,10.819798284210286,4.192213701624147,0.0048399032019359614,4.2970916410503435,Education,FAMILY,Free,Everyone,2018-07-03,Education
5.0,1,655000.0,10,4.99,26,0,1803,0.6931471805599453,2.3978952727983707,4.192213701624147,0.09090909090909091,4.2970916410503435,Education,FAMILY,Paid,Everyone,2013-08-31,Education
3.7,3743,5600000.0,1000000,0.0,12,0,5,8.227909837597483,13.815511557963774,4.066075396002147,0.003742996257003743,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-08-03,Tools
4.191757420456972,4,17000000.0,1000,0.0,6,0,182,1.6094379124341003,6.90875477931522,4.192094428561867,0.003996003996003996,4.192094428561867,Photography,PHOTOGRAPHY,Free,Everyone,2018-02-07,Photography
3.7,37,9500000.0,5000,0.0,26,0,1116,3.6375861597263857,8.517393171418904,4.192213701624147,0.007398520295940812,4.2970916410503435,Education,FAMILY,Free,Everyone,2015-07-19,Education
4.191757420456972,0,7400000.0,0,1.99,22,1,374,0.0,0.0,4.192213701624147,0.0,4.2970916410503435,Education,FAMILY,Paid,Everyone,2017-07-30,Education
4.2,19,5400000.0,5000,0.0,49,0,36,2.995732273553991,8.517393171418904,4.192213701624147,0.003799240151969606,4.2970916410503435,Education,FAMILY,Free,Everyone,2018-07-03,Education
3.0,5,2600000.0,1000,0.0,28,0,174,1.791759469228055,6.90875477931522,4.247807685208309,0.004995004995004995,4.247807685208309,Social,SOCIAL,Free,Teen,2018-02-15,Social
5.0,1,96000000.0,10,29.99,25,0,932,0.6931471805599453,2.3978952727983707,4.192213701624147,0.09090909090909091,4.2970916410503435,Education,FAMILY,Paid,Mature 17+,2016-01-19,Education
4.4,129409,73000000.0,1000000,1.99,10,0,4,11.770740937815717,13.815511557963774,4.218136021691936,0.1294088705911294,4.230508040621152,Sports,SPORTS,Paid,Everyone,2018-08-04,Sports
4.7,7,5400000.0,1000,0.0,50,0,36,2.0794415416798357,6.90875477931522,4.192213701624147,0.006993006993006993,4.2970916410503435,Education,FAMILY,Free,Everyone,2018-07-03,Education
4.3,22667,35000000.0,1000000,0.0,21,0,13,10.02870951728951,13.815511557963774,4.192213701624147,0.022666977333022666,4.266398615299414,Role Playing,FAMILY,Free,Teen,2018-07-26,Role Playing
3.9,10114,48000000.0,100000,0.0,22,0,56,9.221774749601845,11.51293546492023,4.192213701624147,0.1011389886101139,4.1853113309765035,Casual,FAMILY,Free,Everyone,2018-06-13,Casual
4.191757420456972,0,20000000.0,50000,0.0,17,0,13,0.0,10.819798284210286,4.192213701624147,0.0,4.2537570241606115,Strategy,FAMILY,Free,Everyone,2018-07-26,Strategy
4.4,48427,20000000.0,500000,0.0,28,0,130,10.787833437827631,13.122365377402328,4.192213701624147,0.09685380629238742,4.364331682566961,Puzzle,FAMILY,Free,Everyone 10+,2018-03-31,Puzzle
4.3,4704,37000000.0,100000,0.0,14,0,1008,8.45638105201948,11.51293546492023,4.28244108283346,0.04703952960470395,4.301200860280159,Arcade,GAME,Free,Everyone 10+,2015-11-04,Arcade
4.191757420456972,4,17000000.0,10,0.0,10,0,345,1.6094379124341003,2.3978952727983707,4.14544764132988,0.36363636363636365,4.14544764132988,Business,BUSINESS,Free,Everyone,2017-08-28,Business
4.191757420456972,0,35000000.0,100,0.0,11,0,146,0.0,4.61512051684126,4.066075396002147,0.0,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-03-15,Tools
4.191757420456972,0,2300000.0,10,0.0,13,0,118,0.0,2.3978952727983707,4.066075396002147,0.0,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-04-12,Tools
4.191757420456972,1,16000000.0,1,2.99,13,0,448,0.6931471805599453,0.6931471805599453,4.192213701624147,0.5,4.1163019355724355,Educational,FAMILY,Paid,Everyone,2017-05-17,Educational
4.6,28,26000000.0,500,0.0,33,0,204,3.367295829986474,6.2166061010848646,4.192213701624147,0.05588822355289421,4.364331682566961,Puzzle,FAMILY,Free,Everyone,2018-01-16,Puzzle
4.5,11,2900000.0,500,0.0,27,0,358,2.4849066497880004,6.2166061010848646,4.192213701624147,0.021956087824351298,4.113580461530926,Entertainment,FAMILY,Free,Everyone,2017-08-15,Entertainment
3.9,265,714000.0,10000,0.0,17,0,1029,5.583496308781699,9.210440366976517,4.189780968707641,0.026497350264973504,4.189780968707641,Medical,MEDICAL,Free,Everyone,2015-10-14,Medical
4.7,57,12000000.0,1000,0.0,21,0,280,4.060443010546419,6.90875477931522,4.28244108283346,0.056943056943056944,4.403164048981275,Word,GAME,Free,Everyone,2017-11-01,Word
4.3,541661,6000000.0,10000000,0.0,18,0,30,13.202397469656137,16.118095750958314,4.163601260483104,0.05416609458339054,4.163695071667426,Communication,COMMUNICATION,Free,Everyone,2018-07-09,Communication
5.0,4,52000000.0,50,0.0,13,0,127,1.6094379124341003,3.9318256327243257,4.192213701624147,0.0784313725490196,4.2970916410503435,Education,FAMILY,Free,Everyone,2018-04-03,Education
5.0,25,20000000.0,1000,0.0,29,0,191,3.258096538021482,6.90875477931522,4.192213701624147,0.024975024975024976,4.2970916410503435,Education,FAMILY,Free,Everyone,2018-01-29,Education
4.191757420456972,0,3200000.0,10,0.0,9,0,33,0.0,2.3978952727983707,4.208014838899431,0.0,4.208014838899431,Productivity,PRODUCTIVITY,Free,Everyone,2018-07-06,Productivity
5.0,1,49000000.0,10,0.0,19,0,173,0.6931471805599453,2.3978952727983707,4.192213701624147,0.09090909090909091,4.2970916410503435,Education;Education,FAMILY,Free,Everyone,2018-02-16,Education
4.191757420456972,0,28000000.0,5,0.0,8,0,75,0.0,1.791759469228055,4.218136021691936,0.0,4.230508040621152,Sports,SPORTS,Free,Everyone,2018-05-25,Sports
4.191757420456972,0,12000000.0,10,0.0,10,0,229,0.0,2.3978952727983707,4.266091866569228,0.0,4.2662895816329645,Health & Fitness,HEALTH_AND_FITNESS,Free,Everyone,2017-12-22,Health & Fitness
4.4,2052407,9200000.0,50000000,0.0,50,0,6,14.534524295918008,17.72753358339242,4.239540267599986,0.04104813917903721,4.239540267599986,Weather,WEATHER,Free,Everyone,2018-08-02,Weather
4.191757420456972,21,17000000.0,5000,0.0,11,0,777,3.091042453358316,8.517393171418904,4.192213701624147,0.004199160167966407,4.2970916410503435,Education,FAMILY,Free,Everyone,2016-06-22,Education
2.7,560,37000000.0,10000,0.0,6,0,14,6.329720905522696,9.210440366976517,4.163601260483104,0.05599440055994401,4.163695071667426,Communication,COMMUNICATION,Free,Everyone,2018-07-25,Communication
4.6,41000,2000000.0,1000000,0.0,18,0,1627,10.62135173563291,13.815511557963774,4.307288466315418,0.040999959000041,4.307288466315418,Personalization,PERSONALIZATION,Free,Everyone,2014-02-23,Personalization
4.4,616742,9850000.0,10000000,0.0,39,0,3,13.332207684509601,16.118095750958314,4.06491128807256,0.06167419383258062,4.06491128807256,Maps & Navigation,MAPS_AND_NAVIGATION,Free,Everyone,2018-08-05,Maps & Navigation
4.4,161637,82000000.0,10000000,0.0,10,0,21,11.993114545940905,16.118095750958314,4.28244108283346,0.016163698383630163,4.284927491997903,Action,GAME,Free,Mature 17+,2018-07-18,Action
4.1,349151,7100000.0,50000000,0.0,8,0,7,12.763262636454826,17.72753358339242,4.208014838899431,0.0069830198603396025,4.208014838899431,Productivity,PRODUCTIVITY,Free,Everyone,2018-08-01,Productivity
3.8,169369,4200000.0,10000000,0.0,18,0,702,12.039840949885168,16.118095750958314,4.066075396002147,0.01693689830631017,4.066075396002147,Tools,TOOLS,Free,Everyone,2016-09-05,Tools
4.4,218881,37000000.0,5000000,0.0,27,0,133,12.296288050801477,15.424948670398354,4.192213701624147,0.04377619124476175,4.266398615299414,Role Playing,FAMILY,Free,Everyone 10+,2018-03-28,Role Playing
4.6,31134,48000000.0,1000000,0.0,25,0,6,10.346087867306553,13.815511557963774,4.192213701624147,0.031133968866031134,4.266398615299414,Role Playing,FAMILY,Free,Everyone 10+,2018-08-02,Role Playing
4.1,242722,54000000.0,10000000,0.0,27,0,30,12.399676154426873,16.118095750958314,4.192213701624147,0.024272197572780242,4.266398615299414,Role Playing,FAMILY,Free,Teen,2018-07-09,Role Playing
4.5,244039,46000000.0,5000000,0.0,13,0,65,12.405087425265789,15.424948670398354,4.192213701624147,0.04880779023844195,4.266398615299414,Role Playing,FAMILY,Free,Everyone 10+,2018-06-04,Role Playing
4.2,720685,51000000.0,10000000,0.0,29,0,48,13.487958815165369,16.118095750958314,4.192213701624147,0.07206849279315072,4.266398615299414,Role Playing,FAMILY,Free,Teen,2018-06-21,Role Playing
4.7,84389,48000000.0,1000000,0.0,45,0,3,11.343204190152012,13.815511557963774,4.192213701624147,0.08438891561108439,4.266398615299414,Role Playing,FAMILY,Free,Everyone,2018-08-05,Role Playing
4.3,137696,55000000.0,5000000,0.0,30,0,20,11.832810897987043,15.424948670398354,4.28244108283346,0.027539194492161103,4.403164048981275,Word,GAME,Free,Mature 17+,2018-07-19,Word
4.3,322976,20000000.0,5000000,0.0,31,0,56,12.685336392239083,15.424948670398354,4.192213701624147,0.06459518708096258,4.172708919829091,Simulation,FAMILY,Free,Teen,2018-06-13,Simulation
4.2,254,25000000.0,10000,0.0,14,0,144,5.541263545158426,9.210440366976517,4.192213701624147,0.025397460253974602,4.2537570241606115,Strategy,FAMILY,Free,Teen,2018-03-17,Strategy
3.8,898,33000000.0,100000,0.0,29,0,595,6.80128303447162,11.51293546492023,4.28244108283346,0.008979910200897992,4.218500163086967,Adventure,GAME,Free,Teen,2016-12-21,Adventure
4.0,22435,100000000.0,1000000,0.0,27,0,7,10.018422090628228,13.815511557963774,4.28244108283346,0.022434977565022433,4.284927491997903,Action,GAME,Free,Teen,2018-08-01,Action
4.3,308944,70000000.0,5000000,0.0,21,0,6,12.640918546509647,15.424948670398354,4.192213701624147,0.06178878764224247,4.172708919829091,Simulation,FAMILY,Free,Everyone 10+,2018-08-02,Simulation
4.6,16801,8750000.0,1000000,0.0,47,0,23,9.729253205924792,13.815511557963774,4.247807685208309,0.0168009831990168,4.247807685208309,Social,SOCIAL,Free,Everyone,2018-07-16,Social
4.3,906,9200000.0,50000,0.0,9,0,152,6.810142450115136,10.819798284210286,4.192213701624147,0.018119637607247854,4.113580461530926,Entertainment,FAMILY,Free,Mature 17+,2018-03-09,Entertainment
4.3,391325,43000000.0,10000000,0.0,7,0,49,12.877296251173846,16.118095750958314,4.28244108283346,0.039132496086750394,4.218500163086967,Adventure,GAME,Free,Everyone,2018-06-20,Adventure
4.3,28735,91000000.0,1000000,0.0,21,0,7,10.265905971101926,13.815511557963774,4.192213701624147,0.028734971265028737,4.1853113309765035,Casual,FAMILY,Free,Everyone,2018-08-01,Casual
4.7,580160,29000000.0,5000000,0.0,9,0,56,13.271060930209575,15.424948670398354,4.192213701624147,0.11603197679360464,4.172708919829091,Simulation,FAMILY,Free,Everyone,2018-06-13,Simulation
4.6,353813,9850000.0,10000000,0.0,27,0,7,12.77652663030368,16.118095750958314,4.196603284607769,0.035381296461870354,4.196603284607769,House & Home,HOUSE_AND_HOME,Free,Everyone,2018-08-01,House & Home
4.4,862,44000000.0,100000,0.0,9,0,145,6.760414691083428,11.51293546492023,4.28244108283346,0.008619913800861991,4.284927491997903,Action,GAME,Free,Everyone 10+,2018-03-16,Action
3.8,17,30000000.0,1000,0.0,21,0,148,2.8903717578961645,6.90875477931522,4.28244108283346,0.016983016983016984,4.301200860280159,Arcade,GAME,Free,Everyone,2018-03-13,Arcade
4.6,1226514,99000000.0,10000000,0.0,29,0,19,14.01968737252844,16.118095750958314,4.28244108283346,0.12265138773486123,4.284927491997903,Action,GAME,Free,Teen,2018-07-20,Action
4.6,19070,90000000.0,100000,0.0,46,0,4,9.855924135604518,11.51293546492023,4.28244108283346,0.19069809301906981,4.284927491997903,Action,GAME,Free,Everyone 10+,2018-08-04,Action
4.5,118,72000000.0,50000,0.0,49,1,29,4.77912349311153,10.819798284210286,4.196603284607769,0.002359952800943981,4.196603284607769,House & Home,HOUSE_AND_HOME,Free,Everyone,2018-07-10,House & Home
4.5,20247,47000000.0,5000000,0.0,30,0,5,9.91581130222496,15.424948670398354,4.253917935577128,0.004049399190120162,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-08-03,Shopping
3.9,63640,23000000.0,10000000,0.0,21,0,7,11.061013195716075,16.118095750958314,4.142713325169076,0.006363999363600064,4.142713325169076,News & Magazines,NEWS_AND_MAGAZINES,Free,Everyone 10+,2018-08-01,News & Magazines
4.4,25717,14000000.0,1000000,0.0,42,0,8,10.154946414830384,13.815511557963774,4.253917935577128,0.025716974283025718,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-07-31,Shopping
3.8,1363,26000000.0,100000,0.0,11,0,40,7.218176838403408,11.51293546492023,4.28244108283346,0.013629863701362986,4.301200860280159,Arcade,GAME,Free,Everyone,2018-06-29,Arcade
4.3,1602,5000000.0,100000,0.0,36,0,5,7.3796321526095525,11.51293546492023,4.066075396002147,0.016019839801601984,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-08-03,Tools
4.3,1017237,10000000.0,50000000,0.0,16,0,9,13.832601669284157,17.72753358339242,4.192094428561867,0.020344739593105208,4.192094428561867,Photography,PHOTOGRAPHY,Free,Everyone,2018-07-30,Photography
3.7,128,20000000.0,10000,0.0,50,0,153,4.859812404361672,9.210440366976517,4.192213701624147,0.012798720127987202,4.113580461530926,Entertainment,FAMILY,Free,Everyone,2018-03-08,Entertainment
3.2,1354,30000000.0,100000,0.0,13,0,361,7.2115567333138015,11.51293546492023,4.192213701624147,0.013539864601353986,4.172708919829091,Simulation,FAMILY,Free,Everyone,2017-08-12,Simulation
4.0,211,37000000.0,10000,0.0,26,0,16,5.356586274672012,9.210440366976517,4.192213701624147,0.021097890210978902,4.113580461530926,Entertainment,FAMILY,Free,Everyone,2018-07-23,Entertainment
3.8,410,28000000.0,10000,0.0,8,0,233,6.018593214496234,9.210440366976517,4.192213701624147,0.040995900409959006,4.113580461530926,Entertainment,FAMILY,Free,Teen,2017-12-18,Entertainment
4.4,83,85000000.0,10000,0.0,13,0,41,4.430816798843313,9.210440366976517,4.192213701624147,0.0082991700829917,4.2970916410503435,Education,FAMILY,Free,Everyone,2018-06-28,Education
3.8,1745,20000000.0,1000000,0.0,40,0,22,7.465082736399547,13.815511557963774,4.192213701624147,0.001744998255001745,4.172708919829091,Simulation,FAMILY,Free,Everyone,2018-07-17,Simulation
3.4,131,22000000.0,5000,0.0,18,0,45,4.882801922586371,8.517393171418904,4.192213701624147,0.026194761047790442,4.172708919829091,Simulation,FAMILY,Free,Everyone,2018-06-24,Simulation
2.9,53,82000000.0,10000,0.0,9,0,144,3.9889840465642745,9.210440366976517,4.192213701624147,0.0052994700529947,4.364331682566961,Puzzle,FAMILY,Free,Everyone,2018-03-17,Puzzle
4.5,20,65000000.0,1000,0.99,22,0,134,3.044522437723423,6.90875477931522,4.28244108283346,0.01998001998001998,4.284927491997903,Action,GAME,Paid,Everyone 10+,2018-03-27,Action
3.7,25,43000000.0,5000,0.0,30,0,65,3.258096538021482,8.517393171418904,4.119520300211718,0.004999000199960008,4.119520300211718,Travel & Local,TRAVEL_AND_LOCAL,Free,Everyone,2018-06-04,Travel & Local
3.8,469,80000000.0,10000,0.0,20,0,446,6.152732694704104,9.210440366976517,4.28244108283346,0.04689531046895311,4.218500163086967,Adventure,GAME,Free,Everyone,2017-05-19,Adventure
4.1,25195,21000000.0,1000000,0.0,30,0,163,10.13444053074182,13.815511557963774,4.14544764132988,0.025194974805025194,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-02-26,Business
4.1,9636,93000.0,1000000,0.0,12,0,2512,9.173365135851288,13.815511557963774,4.310662957940344,0.009635990364009635,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2011-09-22,Books & Reference
3.7,22,90000000.0,5000,0.0,10,0,29,3.1354942159291497,8.517393171418904,4.192213701624147,0.004399120175964807,4.113580461530926,Entertainment,FAMILY,Free,Everyone,2018-07-10,Entertainment
3.6,153,67000000.0,10000,0.0,14,0,585,5.0369526024136295,9.210440366976517,4.28244108283346,0.015298470152984701,4.284927491997903,Action,GAME,Free,Everyone,2016-12-31,Action
4.191757420456972,0,20000000.0,50000,0.0,13,0,272,0.0,10.819798284210286,4.192213701624147,0.0,4.1853113309765035,Casual,FAMILY,Free,Everyone,2017-11-09,Casual
3.0,17,32000000.0,1000,0.0,14,0,154,2.8903717578961645,6.90875477931522,4.192213701624147,0.016983016983016984,4.113580461530926,Entertainment,FAMILY,Free,Everyone,2018-03-07,Entertainment
4.1,1152,2700000.0,100000,0.0,36,0,70,7.050122520269059,11.51293546492023,4.192213701624147,0.011519884801151988,4.113580461530926,Entertainment,FAMILY,Free,Everyone,2018-05-30,Entertainment
3.8,20,36000000.0,1000,0.0,35,0,356,3.044522437723423,6.90875477931522,4.192213701624147,0.01998001998001998,4.172708919829091,Simulation,FAMILY,Free,Everyone,2017-08-17,Simulation
4.2,29,35000000.0,5000,0.0,50,0,13,3.4011973816621555,8.517393171418904,4.208014838899431,0.0057988402319536095,4.208014838899431,Productivity,PRODUCTIVITY,Free,Everyone,2018-07-26,Productivity
4.4,36268,41000000.0,1000000,0.0,24,0,470,10.498718660901549,13.815511557963774,4.192213701624147,0.036267963732036265,4.113580461530926,Entertainment,FAMILY,Free,Teen,2017-04-25,Entertainment
4.5,153,20000000.0,10000,0.0,40,0,5,5.0369526024136295,9.210440366976517,4.192213701624147,0.015298470152984701,4.172708919829091,Simulation,FAMILY,Free,Everyone,2018-08-03,Simulation
3.6,740,71000000.0,50000,0.0,21,0,34,6.608000625296087,10.819798284210286,4.192213701624147,0.014799704005919881,4.172708919829091,Simulation,FAMILY,Free,Everyone,2018-07-05,Simulation
3.6,284,70000000.0,10000,0.0,13,0,424,5.652489180268651,9.210440366976517,4.192213701624147,0.028397160283971604,4.172708919829091,Simulation,FAMILY,Free,Everyone,2017-06-10,Simulation
3.7,20879,22000000.0,1000000,0.0,29,0,60,9.946547041996576,13.815511557963774,4.218136021691936,0.02087897912102088,4.230508040621152,Sports,SPORTS,Free,Everyone,2018-06-09,Sports
3.9,76340,14000000.0,5000000,0.0,30,0,14,11.242965425506064,15.424948670398354,4.218136021691936,0.015267996946400611,4.230508040621152,Sports,SPORTS,Free,Everyone,2018-07-25,Sports
4.191757420456972,0,6000000.0,50,0.0,49,0,45,0.0,3.9318256327243257,4.142713325169076,0.0,4.142713325169076,News & Magazines,NEWS_AND_MAGAZINES,Free,Everyone,2018-06-24,News & Magazines
4.2,2563,9700000.0,100000,0.0,38,0,43,7.849323818040561,11.51293546492023,4.112145299976634,0.025629743702562973,4.112635782222125,Lifestyle,LIFESTYLE,Free,Everyone,2018-06-26,Lifestyle
4.1,4374,53000000.0,100000,0.0,30,0,328,8.383661798791715,11.51293546492023,4.218136021691936,0.043739562604373956,4.230508040621152,Sports,SPORTS,Free,Everyone,2017-09-14,Sports
4.5,23966,872000.0,1000000,5.99,23,0,42,10.084433163150152,13.815511557963774,4.112145299976634,0.023965976034023968,4.112635782222125,Lifestyle,LIFESTYLE,Paid,Everyone,2018-06-27,Lifestyle
2.8,961,1300000.0,100000,0.0,27,0,162,6.8690144506657065,11.51293546492023,4.266091866569228,0.009609903900960991,4.2662895816329645,Health & Fitness,HEALTH_AND_FITNESS,Free,Everyone,2018-02-27,Health & Fitness
2.6,114,1600000.0,10000,0.0,29,0,49,4.74493212836325,9.210440366976517,4.266091866569228,0.011398860113988602,4.2662895816329645,Health & Fitness,HEALTH_AND_FITNESS,Free,Everyone,2018-06-20,Health & Fitness
4.3,246201,9700000.0,10000000,0.0,50,0,16,12.413907616176344,16.118095750958314,4.112145299976634,0.024620097537990247,4.112635782222125,Lifestyle,LIFESTYLE,Free,Everyone,2018-07-23,Lifestyle
4.4,125652,56000000.0,10000000,0.0,27,0,51,11.741279418532317,16.118095750958314,4.28244108283346,0.012565198743480126,4.284927491997903,Action,GAME,Free,Everyone,2018-06-18,Action
4.1,1407,3400000.0,100000,0.0,25,0,149,7.249925536717988,11.51293546492023,4.192213701624147,0.014069859301406987,4.266398615299414,Role Playing,FAMILY,Free,Everyone 10+,2018-03-12,Role Playing
4.0,448,3100000.0,50000,0.0,33,0,61,6.1070228877422545,10.819798284210286,4.112145299976634,0.008959820803583929,4.112635782222125,Lifestyle,LIFESTYLE,Free,Everyone,2018-06-08,Lifestyle
4.3,11379,20000000.0,500000,0.0,30,0,10,9.339612707680322,13.122365377402328,4.28244108283346,0.02275795448409103,4.301200860280159,Arcade,GAME,Free,Everyone 10+,2018-07-29,Arcade
3.9,2057,6200000.0,50000,1.99,35,0,294,7.629489916393995,10.819798284210286,4.266091866569228,0.04113917721645567,4.2662895816329645,Health & Fitness,HEALTH_AND_FITNESS,Paid,Everyone,2017-10-18,Health & Fitness
3.5,28,121000.0,1000,0.0,30,0,928,3.367295829986474,6.90875477931522,4.112145299976634,0.027972027972027972,4.112635782222125,Lifestyle,LIFESTYLE,Free,Everyone,2016-01-23,Lifestyle
3.7,42329,6000000.0,5000000,0.0,24,0,65,10.65325133351497,15.424948670398354,4.163601260483104,0.008465798306840338,4.163695071667426,Communication,COMMUNICATION,Free,Everyone,2018-06-04,Communication
4.3,344283,95000000.0,10000000,0.0,22,0,233,12.749222177146017,16.118095750958314,4.192213701624147,0.03442829655717034,4.266398615299414,Role Playing,FAMILY,Free,Teen,2017-12-18,Role Playing
4.3,258717,9400000.0,10000000,0.0,18,0,317,12.46349394441618,16.118095750958314,4.112145299976634,0.02587169741283026,4.112635782222125,Lifestyle,LIFESTYLE,Free,Everyone,2017-09-25,Lifestyle
4.1,40437,7100000.0,5000000,0.0,24,0,183,10.607525215927247,15.424948670398354,4.208014838899431,0.008087398382520324,4.208014838899431,Productivity,PRODUCTIVITY,Free,Everyone,2018-02-06,Productivity
